	Language	Subdomain	Concept	KinRelations	RelFreq	Pi	SumPj	ci	Ci
1194	Macedonian	siblings	sister	2	0.05359285570538714	0.02679642785269357	0.05359285570538714	1.0	0.02679642785269357
1195	Malay	parents	father	1	0.26225506522415276	0.26225506522415276	0.26225506522415276	-0.0	-0.0
1196	Malay	parents	mother	1	0.26076338824669737	0.26076338824669737	0.26076338824669737	-0.0	-0.0
1197	Malay	children	son	1	0.15151693163514338	0.15151693163514338	0.15151693163514338	-0.0	-0.0
1198	Malay	children	daughter	1	0.1152876434703204	0.1152876434703204	0.1152876434703204	-0.0	-0.0
1199	Malay	grandchildren	grandchild	4	0.0006131400796924754	0.00015328501992311884	0.0006131400796924754	2.0	0.0003065700398462377
1200	Malay	grandparents	grandfather	2	0.030829564366333627	0.015414782183166813	0.030829564366333627	1.0	0.015414782183166813
1201	Malay	grandparents	grandmother	2	0.03494373954606654	0.01747186977303327	0.03494373954606654	1.0	0.01747186977303327
1202	Malay	nephews and nieces	nibling	8	0.0	0.0	0.0	0.0	0.0
1203	Malay	uncles and aunts	uncle	4	0.020309675077717734	0.005077418769429434	0.020309675077717734	2.0	0.010154837538858867
1204	Malay	uncles and aunts	aunt	4	0.014497694561830378	0.0036244236404575944	0.014497694561830378	2.0	0.007248847280915189
1205	Malay	siblings	younger sibling	2	0.005525142788156168	0.002762571394078084	0.005525142788156168	1.0	0.002762571394078084
1206	Malay	siblings	elder brother	1	0.04330817590459142	0.04330817590459142	0.04330817590459142	-0.0	-0.0
1207	Malay	siblings	elder sister	1	0.06015024431193252	0.06015024431193252	0.06015024431193252	-0.0	-0.0
1208	Malayalam	parents	father	1	0.09172861128778707	0.09172861128778707	0.09172861128778707	-0.0	-0.0
1209	Malayalam	parents	mother	1	0.09120686938162026	0.09120686938162026	0.09120686938162026	-0.0	-0.0
1210	Malayalam	children	son	1	0.05299587908282763	0.05299587908282763	0.05299587908282763	-0.0	-0.0
1211	Malayalam	children	daughter	1	0.04032400832805751	0.04032400832805751	0.04032400832805751	-0.0	-0.0
1212	Malayalam	cousins	elder, son of father's brother	1	0.015147844064479523	0.015147844064479523	0.015147844064479523	-0.0	-0.0
1213	Malayalam	cousins	younger, son of father's brother	1	0.04123579773108314	0.04123579773108314	0.04123579773108314	-0.0	-0.0
1214	Malayalam	cousins	elder, daughter of father's brother	1	0.021038672311777112	0.021038672311777112	0.021038672311777112	-0.0	-0.0
1215	Malayalam	cousins	younger, daughter of father's brother	1	0.017672484741892775	0.017672484741892775	0.017672484741892775	-0.0	-0.0
1216	Malayalam	cousins	elder, son of father's sister	1	0.001683093784942169	0.001683093784942169	0.001683093784942169	-0.0	-0.0
1217	Malayalam	cousins	younger, son of father's sister	1	0.0	0.0	0.0	0.0	0.0
1218	Malayalam	cousins	elder, daughter of father's sister	1	0.00925701581718193	0.00925701581718193	0.00925701581718193	-0.0	-0.0
1219	Malayalam	cousins	younger, daughter of father's sister	1	0.0025246406774132534	0.0025246406774132534	0.0025246406774132534	-0.0	-0.0
1220	Malayalam	cousins	elder, son of mother's brother	1	0.001683093784942169	0.001683093784942169	0.001683093784942169	-0.0	-0.0
1221	Malayalam	cousins	younger, son of mother's brother	1	0.0	0.0	0.0	0.0	0.0
1222	Malayalam	cousins	elder, daughter of mother's brother	1	0.00925701581718193	0.00925701581718193	0.00925701581718193	-0.0	-0.0
1223	Malayalam	cousins	younger, daughter of mother's brother	1	0.0025246406774132534	0.0025246406774132534	0.0025246406774132534	-0.0	-0.0
1224	Malayalam	cousins	elder, son of mother's sister	1	0.015147844064479523	0.015147844064479523	0.015147844064479523	-0.0	-0.0
1225	Malayalam	cousins	younger, son of mother's sister	1	0.04123579773108314	0.04123579773108314	0.04123579773108314	-0.0	-0.0
1226	Malayalam	cousins	elder, daughter of mother's sister	1	0.021038672311777112	0.021038672311777112	0.021038672311777112	-0.0	-0.0
1227	Malayalam	cousins	younger, daughter of mother's sister	1	0.017672484741892775	0.017672484741892775	0.017672484741892775	-0.0	-0.0
1228	Malayalam	grandchildren	grandchild	4	0.00021445720404676525	5.361430101169131e-05	0.00021445720404676525	2.0	0.00010722860202338263
1229	Malayalam	grandchildren	grandson	2	0.0018728773277274819	0.0009364386638637409	0.0018728773277274819	1.0	0.0009364386638637409
1230	Malayalam	grandchildren	granddaughter	2	0.0013304051700146634	0.0006652025850073317	0.0013304051700146634	1.0	0.0006652025850073317
1231	Malayalam	grandparents	grandfather	2	0.010783216421441245	0.005391608210720622	0.010783216421441245	1.0	0.005391608210720622
1232	Malayalam	grandparents	grandmother	2	0.012222226095130575	0.006111113047565287	0.012222226095130575	1.0	0.006111113047565287
1233	Malayalam	grandparents	paternal grandfather	1	0.0036641453077442534	0.0036641453077442534	0.0036641453077442534	-0.0	-0.0
1234	Malayalam	grandparents	maternal grandfather	1	0.003402826417579547	0.003402826417579547	0.003402826417579547	-0.0	-0.0
1235	Malayalam	grandparents	paternal grandmother	1	0.0055047392297739245	0.0055047392297739245	0.0055047392297739245	-0.0	-0.0
1236	Malayalam	grandparents	maternal grandmother	1	0.008606480839120223	0.008606480839120223	0.008606480839120223	-0.0	-0.0
1237	Malayalam	nephews and nieces	nibling	8	0.0	0.0	0.0	0.0	0.0
1238	Malayalam	nephews and nieces	nephew	4	0.0027639112370988583	0.0006909778092747146	0.0027639112370988583	2.0	0.0013819556185494292
1239	Malayalam	nephews and nieces	niece	4	0.0026560405476382097	0.0006640101369095524	0.0026560405476382097	2.0	0.0013280202738191048
1240	Malayalam	nephews and nieces	brother's son	2	3.40850726301791e-05	1.704253631508955e-05	3.40850726301791e-05	1.0	1.704253631508955e-05
1241	Malayalam	nephews and nieces	brother's daughter	2	5.680845438363184e-06	2.840422719181592e-06	5.680845438363184e-06	1.0	2.840422719181592e-06
1242	Malayalam	nephews and nieces	sister's son	2	1.1361690876726368e-05	5.680845438363184e-06	1.1361690876726368e-05	1.0	5.680845438363184e-06
1243	Malayalam	nephews and nieces	sister's daughter	2	5.680845438363184e-06	2.840422719181592e-06	5.680845438363184e-06	1.0	2.840422719181592e-06
1244	Malayalam	nephews and nieces	elder brother's son	1	0.0	0.0	0.0	0.0	0.0
1245	Malayalam	nephews and nieces	elder brother's daughter	1	0.0	0.0	0.0	0.0	0.0
1246	Malayalam	uncles and aunts	uncle	4	0.007103688498801406	0.0017759221247003515	0.007103688498801406	2.0	0.003551844249400703
1247	Malayalam	uncles and aunts	aunt	4	0.005070839672417997	0.0012677099181044992	0.005070839672417997	2.0	0.0025354198362089984
1248	Malayalam	uncles and aunts	father's sibling	4	0.00027796548875420543	6.949137218855136e-05	0.00027796548875420543	2.0	0.00013898274437710271
1249	Malayalam	uncles and aunts	mother's sibling	4	0.0	0.0	0.0	0.0	0.0
1250	Malayalam	uncles and aunts	father's elder brother	1	0.0075739220322397615	0.0075739220322397615	0.0075739220322397615	-0.0	-0.0
1251	Malayalam	uncles and aunts	father's younger brother	1	0.011781656494595182	0.011781656494595182	0.011781656494595182	-0.0	-0.0
1252	Malayalam	uncles and aunts	father's elder sister	1	0.0	0.0	0.0	0.0	0.0
1253	Malayalam	uncles and aunts	father's younger sister	1	0.0	0.0	0.0	0.0	0.0
1254	Malayalam	uncles and aunts	mother's elder brother	1	0.0	0.0	0.0	0.0	0.0
1255	Malayalam	uncles and aunts	mother's younger brother	1	0.0	0.0	0.0	0.0	0.0
1256	Malayalam	uncles and aunts	mother's elder sister	1	0.003366187569884338	0.003366187569884338	0.003366187569884338	-0.0	-0.0
1257	Malayalam	uncles and aunts	mother's younger sister	1	0.0075739220322397615	0.0075739220322397615	0.0075739220322397615	-0.0	-0.0
1258	Malayalam	siblings	sibling	4	0.00015061536742719785	3.765384185679946e-05	0.00015061536742719785	2.0	7.530768371359892e-05
1259	Malayalam	siblings	brother	2	0.037947367542406664	0.018973683771203332	0.037947367542406664	1.0	0.018973683771203332
1260	Malayalam	siblings	sister	2	0.02862884429214538	0.01431442214607269	0.02862884429214538	1.0	0.01431442214607269
1261	Malayalam	siblings	brother (male speaking)	2	0.03931226198048018	0.01965613099024009	0.03931226198048018	1.0	0.01965613099024009
1262	Malayalam	siblings	brother (female speaking)	2	0.03931226198048018	0.01965613099024009	0.03931226198048018	1.0	0.01965613099024009
1263	Malayalam	siblings	sister (male speaking)	2	0.09172861128778707	0.04586430564389354	0.09172861128778707	1.0	0.04586430564389354
1264	Malayalam	siblings	sister (female speaking)	2	0.07862452396096035	0.03931226198048018	0.07862452396096035	1.0	0.03931226198048018
1265	Malayalam	siblings	elder brother	1	0.015147844064479523	0.015147844064479523	0.015147844064479523	-0.0	-0.0
1266	Malayalam	siblings	elder sister	1	0.021038672311777112	0.021038672311777112	0.021038672311777112	-0.0	-0.0
1267	Malayalam	siblings	younger brother	1	0.04123579773108314	0.04123579773108314	0.04123579773108314	-0.0	-0.0
1268	Malayalam	siblings	younger sister	1	0.017672484741892775	0.017672484741892775	0.017672484741892775	-0.0	-0.0
1269	Maltese	parents	father	1	0.26508488378380957	0.26508488378380957	0.26508488378380957	-0.0	-0.0
1270	Maltese	parents	mother	1	0.2635771111203005	0.2635771111203005	0.2635771111203005	-0.0	-0.0
1271	Maltese	children	son	1	0.1531518492481813	0.1531518492481813	0.1531518492481813	-0.0	-0.0
1272	Maltese	children	daughter	1	0.11653163512749798	0.11653163512749798	0.11653163512749798	-0.0	-0.0
1273	Maltese	grandchildren	grandson	2	0.00541239490919964	0.00270619745459982	0.00541239490919964	1.0	0.00270619745459982
1274	Maltese	grandchildren	granddaughter	2	0.003844714260115172	0.001922357130057586	0.003844714260115172	1.0	0.001922357130057586
1275	Maltese	siblings	brother	2	0.10966342315289897	0.054831711576449484	0.10966342315289897	1.0	0.054831711576449484
1276	Maltese	siblings	sister	2	0.08273398839799685	0.041366994198998426	0.08273398839799685	1.0	0.041366994198998426
1277	Manchu	parents	father	1	0.2317950638837599	0.2317950638837599	0.2317950638837599	-0.0	-0.0
1278	Manchu	parents	mother	1	0.23047663992886816	0.23047663992886816	0.23047663992886816	-0.0	-0.0
1279	Manchu	children	son	1	0.13391877414387046	0.13391877414387046	0.13391877414387046	-0.0	-0.0
1280	Manchu	children	daughter	1	0.10189739008613796	0.10189739008613796	0.10189739008613796	-0.0	-0.0
1281	Manchu	grandchildren	grandson	2	0.0047326969604394005	0.0023663484802197003	0.0047326969604394005	1.0	0.0023663484802197003
1282	Manchu	grandchildren	granddaughter	2	0.003361888368802677	0.0016809441844013386	0.003361888368802677	1.0	0.0016809441844013386
1283	Manchu	grandparents	paternal grandfather	1	0.00925916989000617	0.00925916989000617	0.00925916989000617	-0.0	-0.0
1284	Manchu	grandparents	maternal grandfather	1	0.008598825990873948	0.008598825990873948	0.008598825990873948	-0.0	-0.0
1285	Manchu	grandparents	paternal grandmother	1	0.013910287788241828	0.013910287788241828	0.013910287788241828	-0.0	-0.0
1286	Manchu	grandparents	maternal grandmother	1	0.021748282764898215	0.021748282764898215	0.021748282764898215	-0.0	-0.0
1287	Manchu	siblings	elder brother	1	0.03827808394058563	0.03827808394058563	0.03827808394058563	-0.0	-0.0
1288	Manchu	siblings	younger brother	1	0.10420145072714976	0.10420145072714976	0.10420145072714976	-0.0	-0.0
1289	Manchu	siblings	elder sister	1	0.05316400547303558	0.05316400547303558	0.05316400547303558	-0.0	-0.0
1290	Manchu	siblings	younger sister	1	0.044657764597349894	0.044657764597349894	0.044657764597349894	-0.0	-0.0
1291	Mandarin	parents	father	1	0.17437450500427384	0.17437450500427384	0.17437450500427384	-0.0	-0.0
1292	Mandarin	parents	mother	1	0.17338268265625648	0.17338268265625648	0.17338268265625648	-0.0	-0.0
1293	Mandarin	children	son	1	0.1007442503772517	0.1007442503772517	0.1007442503772517	-0.0	-0.0
1294	Mandarin	children	daughter	1	0.07665524304006802	0.07665524304006802	0.07665524304006802	-0.0	-0.0
1295	Mandarin	cousins	elder, son of father's brother	1	0.028795789814570375	0.028795789814570375	0.028795789814570375	-0.0	-0.0
1296	Mandarin	cousins	younger, son of father's brother	1	0.07838853893966378	0.07838853893966378	0.07838853893966378	-0.0	-0.0
1297	Mandarin	cousins	elder, daughter of father's brother	1	0.03999415252023663	0.03999415252023663	0.03999415252023663	-0.0	-0.0
1298	Mandarin	cousins	younger, daughter of father's brother	1	0.03359508811699877	0.03359508811699877	0.03359508811699877	-0.0	-0.0
1299	Mandarin	cousins	elder, son of mother's sibling	2	0.010098105661722317	0.005049052830861159	0.010098105661722317	1.0	0.005049052830861159
1300	Mandarin	cousins	elder, son of father's sister	1	0.0031995322016189305	0.0031995322016189305	0.0031995322016189305	-0.0	-0.0
1301	Mandarin	cousins	younger, son of mother's sibling	2	0.013741752034508722	0.006870876017254361	0.013741752034508722	1.0	0.006870876017254361
1302	Mandarin	cousins	younger, son of father's sister	1	0.0	0.0	0.0	0.0	0.0
1303	Mandarin	cousins	elder, daughter of mother's sibling	2	0.009369376387165037	0.004684688193582518	0.009369376387165037	1.0	0.004684688193582518
1304	Mandarin	cousins	elder, daughter of father's sister	1	0.017597427108904117	0.017597427108904117	0.017597427108904117	-0.0	-0.0
1305	Mandarin	cousins	younger, daughter of mother's sibling	2	0.013429439488269886	0.006714719744134943	0.013429439488269886	1.0	0.006714719744134943
1306	Mandarin	cousins	younger, daughter of father's sister	1	0.004799298302428395	0.004799298302428395	0.004799298302428395	-0.0	-0.0
1307	Mandarin	grandchildren	son's daughter	1	0.0	0.0	0.0	0.0	0.0
1308	Mandarin	grandchildren	daughter's daughter	1	0.0	0.0	0.0	0.0	0.0
1309	Mandarin	grandchildren	grandchild	4	0.00040767943911121	0.0001019198597778025	0.00040767943911121	2.0	0.000203839719555605
1310	Mandarin	grandchildren	son's son	1	0.0	0.0	0.0	0.0	0.0
1311	Mandarin	grandchildren	daughter's son	1	0.0	0.0	0.0	0.0	0.0
1312	Mandarin	grandparents	paternal grandfather	1	0.00696547691425375	0.00696547691425375	0.00696547691425375	-0.0	-0.0
1313	Mandarin	grandparents	paternal grandmother	1	0.010464414154902145	0.010464414154902145	0.010464414154902145	-0.0	-0.0
1314	Mandarin	grandparents	maternal grandfather	1	0.006468714219593793	0.006468714219593793	0.006468714219593793	-0.0	-0.0
1315	Mandarin	grandparents	maternal grandmother	1	0.01636077135673555	0.01636077135673555	0.01636077135673555	-0.0	-0.0
1316	Mandarin	nephews and nieces	brother's son	2	6.47951340860814e-05	3.23975670430407e-05	6.47951340860814e-05	1.0	3.23975670430407e-05
1317	Mandarin	nephews and nieces	sister's son	2	2.1598378028693796e-05	1.0799189014346898e-05	2.1598378028693796e-05	1.0	1.0799189014346898e-05
1318	Mandarin	nephews and nieces	brother's daughter	2	1.0799189014346898e-05	5.399594507173449e-06	1.0799189014346898e-05	1.0	5.399594507173449e-06
1319	Mandarin	nephews and nieces	sister's daughter	2	1.0799189014346898e-05	5.399594507173449e-06	1.0799189014346898e-05	1.0	5.399594507173449e-06
1320	Mandarin	siblings	sibling	4	0.0002863172108728002	7.157930271820005e-05	0.0002863172108728002	2.0	0.0001431586054364001
1321	Mandarin	siblings	elder brother	1	0.028795789814570375	0.028795789814570375	0.028795789814570375	-0.0	-0.0
1322	Mandarin	siblings	younger brother	1	0.07838853893966378	0.07838853893966378	0.07838853893966378	-0.0	-0.0
1323	Mandarin	siblings	elder sister	1	0.03999415252023663	0.03999415252023663	0.03999415252023663	-0.0	-0.0
1324	Mandarin	siblings	younger sister	1	0.03359508811699877	0.03359508811699877	0.03359508811699877	-0.0	-0.0
1325	Maori	parents	father	1	0.1673412055755636	0.1673412055755636	0.1673412055755636	-0.0	-0.0
1326	Maori	parents	mother	1	0.1663893878346046	0.1663893878346046	0.1663893878346046	-0.0	-0.0
1327	Maori	children	son	1	0.09668078663519376	0.09668078663519376	0.09668078663519376	-0.0	-0.0
1328	Maori	children	daughter	1	0.07356339611515121	0.07356339611515121	0.07356339611515121	-0.0	-0.0
1329	Maori	cousins	male cousin (female speaking)	4	0.013580045483099379	0.0033950113707748447	0.013580045483099379	2.0	0.006790022741549689
1330	Maori	cousins	elder male cousin (male speaking)	2	0.03197881678278241	0.015989408391391204	0.03197881678278241	1.0	0.015989408391391204
1331	Maori	cousins	elder female cousin (female speaking)	2	0.03197881678278241	0.015989408391391204	0.03197881678278241	1.0	0.015989408391391204
1332	Maori	cousins	younger male cousin (male speaking)	2	0.02628395899954718	0.01314197949977359	0.02628395899954718	1.0	0.01314197949977359
1333	Maori	cousins	younger female cousin (female speaking)	2	0.02628395899954718	0.01314197949977359	0.02628395899954718	1.0	0.01314197949977359
1334	Maori	cousins	female cousin (male speaking)	4	0.018836837283008813	0.004709209320752203	0.018836837283008813	2.0	0.009418418641504406
1335	Maori	grandchildren	grandchild	4	0.00039123591391738933	9.780897847934733e-05	0.00039123591391738933	2.0	0.00019561795695869467
1336	Maori	uncles and aunts	uncle	4	0.01295931313833118	0.003239828284582795	0.01295931313833118	2.0	0.00647965656916559
1337	Maori	uncles and aunts	aunt	4	0.009250771511198082	0.0023126928777995204	0.009250771511198082	2.0	0.004625385755599041
1338	Maori	siblings	elder brother (male speaking)	1	0.03197881678278241	0.03197881678278241	0.03197881678278241	-0.0	-0.0
1339	Maori	siblings	elder sister (female speaking)	1	0.03197881678278241	0.03197881678278241	0.03197881678278241	-0.0	-0.0
1340	Maori	siblings	younger brother (male speaking)	1	0.02058910121631196	0.02058910121631196	0.02058910121631196	-0.0	-0.0
1341	Maori	siblings	younger sister (female speaking)	1	0.0008761319666515727	0.0008761319666515727	0.0008761319666515727	-0.0	-0.0
1342	Maori	siblings	brother (female speaking)	2	0.07171765953238439	0.035858829766192195	0.07171765953238439	1.0	0.035858829766192195
1343	Maori	siblings	sister (male speaking)	2	0.1673412055755636	0.0836706027877818	0.1673412055755636	1.0	0.0836706027877818
1344	Marathi	parents	father	1	0.25056513836681904	0.25056513836681904	0.25056513836681904	-0.0	-0.0
1345	Marathi	parents	mother	1	0.2491399523635086	0.2491399523635086	0.2491399523635086	-0.0	-0.0
1346	Marathi	children	son	1	0.14476311795017763	0.14476311795017763	0.14476311795017763	-0.0	-0.0
1347	Marathi	children	daughter	1	0.11014873750268726	0.11014873750268726	0.11014873750268726	-0.0	-0.0
1348	Marathi	grandparents	grandfather	2	0.029455347429177926	0.014727673714588963	0.029455347429177926	1.0	0.014727673714588963
1349	Marathi	grandparents	grandmother	2	0.033386134704131085	0.016693067352065542	0.033386134704131085	1.0	0.016693067352065542
1350	Marathi	nephews and nieces	brother's son	2	9.310651082494918e-05	4.655325541247459e-05	9.310651082494918e-05	1.0	4.655325541247459e-05
1351	Marathi	nephews and nieces	sister's son	2	3.103550360831639e-05	1.5517751804158194e-05	3.103550360831639e-05	1.0	1.5517751804158194e-05
1352	Marathi	nephews and nieces	brother's daughter	2	1.5517751804158194e-05	7.758875902079097e-06	1.5517751804158194e-05	1.0	7.758875902079097e-06
1353	Marathi	nephews and nieces	sister's daughter	2	1.5517751804158194e-05	7.758875902079097e-06	1.5517751804158194e-05	1.0	7.758875902079097e-06
1354	Marathi	uncles and aunts	paternal uncle	2	0.00013965976623742376	6.982988311871188e-05	0.00013965976623742376	1.0	6.982988311871188e-05
1355	Marathi	uncles and aunts	maternal uncle	2	0.00010862426262910737	5.4312131314553684e-05	0.00010862426262910737	1.0	5.4312131314553684e-05
1356	Marathi	uncles and aunts	paternal aunt	2	0.00018621302164989836	9.310651082494918e-05	0.00018621302164989836	1.0	9.310651082494918e-05
1357	Marathi	uncles and aunts	maternal aunt	2	9.310651082494918e-05	4.655325541247459e-05	9.310651082494918e-05	1.0	4.655325541247459e-05
1358	Marathi	siblings	brother	2	0.10365672460786088	0.05182836230393044	0.10365672460786088	1.0	0.05182836230393044
1359	Marathi	siblings	sister	2	0.0782023212892421	0.03910116064462105	0.0782023212892421	1.0	0.03910116064462105
1360	Min Nan	parents	father	1	0.17386390900840443	0.17386390900840443	0.17386390900840443	-0.0	-0.0
1361	Min Nan	parents	mother	1	0.17287499087232733	0.17287499087232733	0.17287499087232733	-0.0	-0.0
1362	Min Nan	children	son	1	0.1004492553557706	0.1004492553557706	0.1004492553557706	-0.0	-0.0
1363	Min Nan	children	daughter	1	0.0764307844234962	0.0764307844234962	0.0764307844234962	-0.0	-0.0
1364	Min Nan	cousins	elder, son of father's brother	1	0.02871147120975566	0.02871147120975566	0.02871147120975566	-0.0	-0.0
1365	Min Nan	cousins	elder, son of mother's sibling	2	0.010068536818979994	0.005034268409489997	0.010068536818979994	1.0	0.005034268409489997
1366	Min Nan	cousins	elder, son of father's sister	1	0.003190163467750629	0.003190163467750629	0.003190163467750629	-0.0	-0.0
1367	Min Nan	cousins	younger, son of mother's sibling	2	0.013701514021704735	0.0068507570108523675	0.013701514021704735	1.0	0.0068507570108523675
1368	Min Nan	cousins	younger, son of father's sister	1	0.0	0.0	0.0	0.0	0.0
1369	Min Nan	cousins	elder, daughter of mother's sibling	2	0.009341941378435047	0.004670970689217523	0.009341941378435047	1.0	0.004670970689217523
1370	Min Nan	cousins	elder, daughter of father's sister	1	0.017545899072628456	0.017545899072628456	0.017545899072628456	-0.0	-0.0
1371	Min Nan	cousins	younger, daughter of mother's sibling	2	0.0133901159757569	0.00669505798787845	0.0133901159757569	1.0	0.00669505798787845
1372	Min Nan	cousins	younger, daughter of father's sister	1	0.004785245201625943	0.004785245201625943	0.004785245201625943	-0.0	-0.0
1373	Min Nan	cousins	younger, son of father's brother	1	0.0781590049598904	0.0781590049598904	0.0781590049598904	-0.0	-0.0
1374	Min Nan	cousins	younger, daughter of father's brother	1	0.0334967164113816	0.0334967164113816	0.0334967164113816	-0.0	-0.0
1375	Min Nan	grandparents	paternal grandfather	1	0.0069450809015358834	0.0069450809015358834	0.0069450809015358834	-0.0	-0.0
1376	Min Nan	grandparents	maternal grandfather	1	0.00644977280623255	0.00644977280623255	0.00644977280623255	-0.0	-0.0
1377	Min Nan	grandparents	grandfather	2	0.020438684641517175	0.010219342320758587	0.020438684641517175	1.0	0.010219342320758587
1378	Min Nan	grandparents	paternal grandmother	1	0.010433772703237629	0.010433772703237629	0.010433772703237629	-0.0	-0.0
1379	Min Nan	grandparents	maternal grandmother	1	0.016312864443142422	0.016312864443142422	0.016312864443142422	-0.0	-0.0
1380	Min Nan	grandparents	grandmother	2	0.023166207095591942	0.011583103547795971	0.023166207095591942	1.0	0.011583103547795971
1381	Min Nan	siblings	elder brother	1	0.02871147120975566	0.02871147120975566	0.02871147120975566	-0.0	-0.0
1382	Min Nan	siblings	younger brother	1	0.0781590049598904	0.0781590049598904	0.0781590049598904	-0.0	-0.0
1383	Min Nan	siblings	younger sister	1	0.0334967164113816	0.0334967164113816	0.0334967164113816	-0.0	-0.0
1384	Min Nan	siblings	elder sister	1	0.03987704334688286	0.03987704334688286	0.03987704334688286	-0.0	-0.0
1385	Mingrelian	parents	father	1	0.26756173194596433	0.26756173194596433	0.26756173194596433	-0.0	-0.0
1386	Mingrelian	parents	mother	1	0.26603987125186956	0.26603987125186956	0.26603987125186956	-0.0	-0.0
1387	Mingrelian	children	son	1	0.15458283946884707	0.15458283946884707	0.15458283946884707	-0.0	-0.0
1388	Mingrelian	children	daughter	1	0.11762046057155394	0.11762046057155394	0.11762046057155394	-0.0	-0.0
1389	Mingrelian	siblings	brother	2	0.11068807474455054	0.05534403737227527	0.11068807474455054	1.0	0.05534403737227527
1390	Mingrelian	siblings	sister	2	0.08350702201721458	0.04175351100860729	0.08350702201721458	1.0	0.04175351100860729
1391	Mirandese	parents	father	1	0.26756173194596433	0.26756173194596433	0.26756173194596433	-0.0	-0.0
1392	Mirandese	parents	mother	1	0.26603987125186956	0.26603987125186956	0.26603987125186956	-0.0	-0.0
1393	Mirandese	children	son	1	0.15458283946884707	0.15458283946884707	0.15458283946884707	-0.0	-0.0
1394	Mirandese	children	daughter	1	0.11762046057155394	0.11762046057155394	0.11762046057155394	-0.0	-0.0
1395	Mirandese	siblings	brother	2	0.11068807474455054	0.05534403737227527	0.11068807474455054	1.0	0.05534403737227527
1396	Mirandese	siblings	sister	2	0.08350702201721458	0.04175351100860729	0.08350702201721458	1.0	0.04175351100860729
1397	Mongolian	parents	father	1	0.20599753961459455	0.20599753961459455	0.20599753961459455	-0.0	-0.0
1398	Mongolian	parents	mother	1	0.20482584904307816	0.20482584904307816	0.20482584904307816	-0.0	-0.0
1399	Mongolian	children	son	1	0.1190143462057248	0.1190143462057248	0.1190143462057248	-0.0	-0.0
1400	Mongolian	children	daughter	1	0.09055676725462682	0.09055676725462682	0.09055676725462682	-0.0	-0.0
1401	Mongolian	cousins	cousin	8	0.017421687481615086	0.002177710935201886	0.017421687481615086	3.0	0.006533132805605657
1402	Mongolian	cousins	younger cousin	4	0.0037454098112193906	0.0009363524528048476	0.0037454098112193906	2.0	0.0018727049056096953
1403	Mongolian	cousins	elder female cousin	2	0.04724714210909246	0.02362357105454623	0.04724714210909246	1.0	0.02362357105454623
1404	Mongolian	cousins	elder male cousin	2	0.03401794231854658	0.01700897115927329	0.03401794231854658	1.0	0.01700897115927329
1405	Mongolian	grandchildren	daughter's child	2	0.00031211748426828253	0.00015605874213414127	0.00031211748426828253	1.0	0.00015605874213414127
1406	Mongolian	grandchildren	son's child	2	0.0006242349685365651	0.00031211748426828253	0.0006242349685365651	1.0	0.00031211748426828253
1407	Mongolian	grandchildren	son's son	1	0.0	0.0	0.0	0.0	0.0
1408	Mongolian	grandchildren	son's daughter	1	0.0	0.0	0.0	0.0	0.0
1409	Mongolian	grandchildren	daughter's son	1	0.0	0.0	0.0	0.0	0.0
1410	Mongolian	grandchildren	daughter's daughter	1	0.0	0.0	0.0	0.0	0.0
1411	Mongolian	grandparents	grandfather	2	0.024216174438523735	0.012108087219261867	0.024216174438523735	1.0	0.012108087219261867
1412	Mongolian	grandparents	grandmother	2	0.027447799207502115	0.013723899603751057	0.027447799207502115	1.0	0.013723899603751057
1413	Mongolian	nephews and nieces	brother's child	4	0.003121174842682825	0.0007802937106707062	0.003121174842682825	2.0	0.0015605874213414125
1414	Mongolian	nephews and nieces	sister's child	4	0.0024969398741462603	0.0006242349685365651	0.0024969398741462603	2.0	0.0012484699370731301
1415	Mongolian	uncles and aunts	father's sibling	4	0.0006242349685365651	0.00015605874213414127	0.0006242349685365651	2.0	0.00031211748426828253
1416	Mongolian	uncles and aunts	mother's sibling	4	0.0	0.0	0.0	0.0	0.0
1417	Mongolian	uncles and aunts	paternal uncle	2	0.00011481871905875839	5.7409359529379194e-05	0.00011481871905875839	1.0	5.7409359529379194e-05
1418	Mongolian	uncles and aunts	maternal uncle	2	8.930344815681208e-05	4.465172407840604e-05	8.930344815681208e-05	1.0	4.465172407840604e-05
1419	Mongolian	uncles and aunts	paternal aunt	2	0.00015309162541167785	7.654581270583893e-05	0.00015309162541167785	1.0	7.654581270583893e-05
1420	Mongolian	uncles and aunts	maternal aunt	2	7.654581270583893e-05	3.827290635291946e-05	7.654581270583893e-05	1.0	3.827290635291946e-05
1421	Mongolian	siblings	elder brother	1	0.03401794231854658	0.03401794231854658	0.03401794231854658	-0.0	-0.0
1422	Mongolian	siblings	younger sibling	2	0.004339919304920523	0.0021699596524602616	0.004339919304920523	1.0	0.0021699596524602616
1423	Mongolian	siblings	elder sister	1	0.04724714210909246	0.04724714210909246	0.04724714210909246	-0.0	-0.0
1424	Mongolian	siblings	younger brother	1	0.09260439853382124	0.09260439853382124	0.09260439853382124	-0.0	-0.0
1425	Mongolian	siblings	younger sister	1	0.039687599371637676	0.039687599371637676	0.039687599371637676	-0.0	-0.0
1426	Navajo	parents	father	1	0.23279211800275806	0.23279211800275806	0.23279211800275806	-0.0	-0.0
1427	Navajo	parents	mother	1	0.23146802291746008	0.23146802291746008	0.23146802291746008	-0.0	-0.0
